Name,ra,dec,teff,eteff,logg,elogg,F,eF,vsini,evsini,RHKp,dRHKp,vsinflag,snr,RVflag,metflag
HD66221,120.52161,-12.80463,5641.2,50.0,4.382,0.054,0.18,0.043,3.605,0.223,6.886545567985045E-6,1.6181513733038498E-7,0,590.8313979752036,0,0
HD66340,119.95210499999999,-59.212395,5255.5,50.0,4.396,0.058,-0.01,0.044,2.515,0.212,9.691982883987835E-6,3.369570449865834E-7,0,224.84227874779236,0,0
HD66428,120.8694385,-1.1630099999999999,5695.4,50.0,4.33,0.054,0.23,0.043,3.64,0.23,6.42150343778735E-6,1.9227358311493609E-7,0,467.08849574480286,0,0
HD66488,120.88502,-8.17435,6321.0,114.999,4.29609,0.0843272,0.0,0.5,2.0,0.0,2.1024242060050136E-5,2.620213126005986E-6,1,105.13548401943088,0,1
HD66552,121.1863875,18.83823,5500.0,50.0,4.36,0.01,0.0,0.1,2.0,0.0,4.3532765921363804E-5,1.4136427398855059E-6,1,522.25,0,0
HD66653,120.614022,-46.33643,5894.5,50.0,4.46,0.046,0.14,0.045,4.243,0.235,2.050416378422993E-5,3.950698211500374E-7,0,730.54,0,0
HD66664,121.26753500000001,13.11569,9462.0,101.277,4.17963,0.0644998,0.0,0.5,2.0,0.0,1.342059498982734E-4,1.3306445990502648E-5,1,754.0194515616514,0,1
HD66740,121.00607099999999,-26.97355,6814.5,50.0,4.444,0.074,-0.0,0.057,5.629,0.812,2.183211745089276E-5,1.0319123645386282E-6,0,174.3679901816844,0,0
HD66838,121.092927,-28.41669,5384.6,50.0,4.36,0.064,-0.01,0.044,2.795,0.227,5.826383800313345E-6,3.084466393247428E-7,0,179.90781850129454,0,0
HD67,1.37101,-61.22623,5751.3,50.0,4.596,0.055,-0.04,0.047,3.955,0.431,3.6685860580178075E-5,8.073416951361007E-7,0,178.54999999999998,0,0
HD6718,16.9543215,-8.23309,5749.2,50.0,4.458,0.055,-0.09,0.048,3.286,0.244,7.262372104980874E-6,1.606096912166645E-7,0,530.9841596625084,0,0
HD67200,120.38488,-70.0248,6119.2,50.0,4.374,0.051,0.29,0.045,5.092,0.257,7.0002581538602025E-6,1.330422613003253E-7,0,1533.3074739077238,0,0
HD6735,16.884562,-41.74665,6131.2,50.0,4.496,0.045,-0.05,0.051,4.437,0.254,9.822638251156423E-6,1.9465059212785485E-7,0,922.3504600812648,0,0
HD67364,121.272486,-53.1097,4372.2,86.118,2.236,0.194,0.24,0.045,4.494,0.485,3.405581061052067E-6,4.852739289642822E-7,0,157.7898285695247,0,0
HD67578,121.8562,-32.008399999999995,5857.8,50.0,4.558,0.054,-0.25,0.051,2.634,0.341,1.3183246524340683E-5,3.663817710487137E-7,0,188.23750000000004,0,0
HD6790,16.9901725,-37.898525,6092.7,50.0,4.518,0.047,-0.02,0.05,4.793,0.284,8.283820513556152E-6,2.609580343350865E-7,0,379.45305913028733,0,0
HD6793,16.829478,-61.775385,5295.8,50.0,3.217,0.076,-0.01,0.056,7.677,0.395,5.3604670623853836E-5,1.3631550215180203E-6,0,289.2847386226934,0,0
HD67959,122.746688,14.62922,9301.87,135.661,3.6727,0.0665604,0.19,0.075,2.0,0.0,1.0170948920375621E-4,4.398698650944664E-6,1,740.5051088615124,0,0
HD67977,122.297077,-35.4554,5151.7,50.0,2.973,0.055,-0.17,0.043,3.96,0.431,1.0297576799117514E-5,5.169585177602256E-7,0,124.825,0,0
HD67990,121.65365299999999,-63.516225,4987.8,50.0,2.856,0.067,-0.04,0.043,4.333,0.459,6.750107966879323E-6,8.066888226326907E-7,0,187.34514049386675,0,0
HD68089,122.27022,-42.07471,5539.0,50.114,4.386,0.084,-0.92,0.062,1.759,0.335,7.001830265261371E-6,4.3461766406731784E-7,0,138.73185981803684,0,0
HD68168,122.953203,16.520580000000002,5788.5,50.0,4.396,0.045,0.11,0.045,3.762,0.227,7.241563451451606E-6,1.5151517009587253E-7,0,843.8330634059433,0,0
HD68284,122.9560645,4.27367,5931.6,50.0,3.88,0.059,-0.62,0.058,2.306,0.384,4.5605558715209716E-6,9.77788471419923E-7,0,814.3184643188715,0,0
HD68287,122.889537,-6.01599,6246.2,50.0,4.546,0.085,-0.06,0.054,5.881,0.885,9.959085946303364E-6,4.5731343507661194E-7,0,187.35,0,0
HD68312,122.8869985,-7.77121,5190.1,50.0,3.116,0.088,-0.0,0.043,4.272,0.414,7.930602471610549E-6,4.0687723217474683E-7,0,126.67817984956999,0,0
HD68346,122.36892950000001,-51.842565,6168.1,50.0,4.107,0.057,0.2,0.075,2.0,0.0,7.354983707855912E-6,2.577333097113086E-7,1,359.5284428943001,0,0
HD6838,17.18904,-25.862655,5261.4,50.0,4.482,0.113,-0.15,0.046,5.494,0.34,5.612626900464966E-5,2.0494349394199903E-6,0,62.72037149124675,0,0
HD68402,121.3513095,-74.41119499999999,5884.3,50.0,4.434,0.066,0.22,0.044,4.407,0.252,8.925743487165988E-6,5.011014909686467E-7,0,138.23287115106402,0,0
HD68607,122.79039,-46.29819,5186.5,50.0,4.413,0.063,0.01,0.043,2.562,0.359,2.1782870719430618E-5,7.411689659292598E-7,0,570.3000000000002,0,0
HD68694,122.93197,-44.03409,5934.7,50.0,4.567,0.053,-0.18,0.052,4.208,0.416,3.254455175172987E-5,8.82160723690105E-7,0,92.19308271231631,0,0
HD68978,123.39528,-31.73419,5951.8,50.0,4.408,0.061,-0.01,0.048,4.271,0.25,1.0957374960892847E-5,2.4829895422492117E-7,0,2339.0346153846153,0,0
HD69013,123.625055,-15.77386,8942.2,50.0,4.899,0.01,0.99,0.1,2.0,0.0,1.2500008675267286E-4,3.4891372773668235E-6,1,228.34723636852462,0,0
HD69076,123.780968,-6.91986,5417.0,112.72,4.58913,0.0785308,-0.29,0.1,2.0,0.0,1.2407782126536745E-5,8.240823224176241E-7,1,81.4,0,0
HD69142,123.51694699999999,-40.34912,3512.4,50.0,1.934,0.01,-1.32,0.1,2.0,0.0,1.0141573373084527E-6,6.238450107205185E-8,1,206.86408883612444,0,0
HD69151,123.970375,2.45835,3500.2,50.0,0.724,0.01,-1.88,0.1,2.0,0.0,9.881501919812339E-8,1.3258346218657351E-8,1,102.35,0,0
HD69247,123.93909,-10.44915,4796.3,50.0,4.356,0.101,-0.08,0.044,4.506,0.261,2.5235831276896864E-5,1.3371643476514205E-6,0,122.38345476411425,0,0
HD69565,124.055916,-35.88352,5150.5,50.0,3.527,0.061,-0.02,0.042,3.534,0.308,1.234426406015129E-5,5.205141785538435E-7,0,208.15,0,0
HD69611,124.371496,-3.99121,5799.9,50.0,4.249,0.049,-0.68,0.058,1.777,0.409,5.381184441601196E-6,4.258524658414634E-7,0,1329.3540841310628,0,0
HD69655,123.8561055,-52.061454999999995,6026.3,50.0,4.471,0.045,-0.17,0.052,3.309,0.247,6.89757070542511E-6,1.381463872558983E-7,0,1268.9798072869733,0,0
HD69721,124.50918999999999,-4.019165,5326.9,50.0,4.286,0.106,0.15,0.043,3.079,0.191,6.3850329307737905E-6,2.908374982994957E-7,0,223.00380111670742,0,0
HD69830,124.601679,-12.63706,5416.6,50.0,4.43,0.052,-0.07,0.045,2.714,0.204,7.290722922675706E-6,2.1987089712487663E-7,0,442.0454301912204,0,0
HD69965,124.809855,-5.6196,5991.4,50.0,4.495,0.095,-0.12,0.051,3.709,0.282,1.482195414309804E-5,9.619315265970806E-7,0,49.462119343998985,0,0
HD70038,124.871105,-11.882805000000001,6669.0,50.0,4.647,0.103,-0.01,0.057,5.592,0.415,1.234791394302798E-5,1.8109914656007765E-6,0,51.936993078151914,0,0
HD70509,125.000282,-50.88353,6091.0,50.0,4.577,0.066,-0.2,0.053,3.642,0.395,4.218276154023152E-6,1.1341830022950428E-6,0,72.95,0,0
HD70569,125.841964,18.33222,7907.0,108.632,3.67809,0.0754507,0.0,0.5,2.0,0.0,1.0585389800607973E-4,3.901240773502376E-5,1,525.9124085815051,0,1
HD70642,125.3656035,-39.705200000000005,5701.4,50.0,4.387,0.055,0.11,0.044,3.337,0.233,7.950849082671914E-6,1.7825754834382887E-7,0,995.6477560958746,0,0
HD7082,17.5320535,-57.694855000000004,5006.2,50.0,2.57,0.074,-0.87,0.05,3.217,0.571,7.936109840501993E-6,4.287653349244425E-7,0,164.72818520216873,0,0
HD70889,125.88199499999999,-27.82219,6108.5,50.0,4.518,0.046,0.06,0.049,4.634,0.264,1.573131434572629E-5,2.851568256948339E-7,0,856.2034168483135,0,0
HD70903,126.04648449999999,-11.43836,5112.0,50.0,4.489,0.044,-0.48,0.05,1.918,0.378,1.6806377931347128E-5,4.631685719569058E-7,0,162.24093690293722,0,0
HD70937,126.151077,-4.71763,6520.85,108.462,3.65117,0.085007,0.0,0.5,2.0,0.0,2.443054975105306E-5,7.772940302853356E-6,1,226.08790325888734,0,1
HD70982,125.287169,-64.10621499999999,5136.4,50.0,2.908,0.078,-0.01,0.043,5.649,0.46,1.9729714026003068E-5,1.0944979677734497E-6,0,141.8866933507156,0,0
HD71043,125.7293765,-52.124745,9772.0,124.439,4.38039,0.062092,0.0,0.5,2.0,0.0,1.2195125681279805E-4,1.1508746707281748E-5,1,735.1346876593431,0,1
HD71155,126.413887,-3.90777,9683.29,100.0,4.18076,0.5,0.0,0.5,2.0,0.0,1.2491559530668225E-4,1.2339530082010987E-5,1,3392.9085742789675,0,1
HD71196,126.326024,-21.04443,6723.82,114.939,4.27704,0.0856865,0.0,0.5,2.0,0.0,2.4124711173748345E-5,5.476392010475209E-6,1,117.1,0,1
HD7134,17.8839535,-12.84195,5992.9,50.0,4.448,0.052,-0.29,0.053,2.533,0.25,7.094354665878931E-6,1.4439581688780868E-7,0,781.917950725437,0,0
HD71374,126.73041,-6.20245,4323.1,118.988,2.103,0.291,-0.01,0.045,4.773,0.579,4.692830033854437E-6,9.393255228049195E-7,0,119.5,0,0
HD71399,126.57498,-27.14495,6729.89,109.85,4.25951,0.0868611,0.0,0.5,2.0,0.0,2.833712739108696E-5,7.944558578872664E-6,1,95.1,0,1
HD71479,126.89734,-5.1488,6018.2,50.0,4.368,0.053,0.2,0.045,4.445,0.177,7.554109590482115E-6,1.7178609987161905E-7,0,996.5220577653579,0,0
HD71685,127.070278,-14.58831,6002.2,50.0,4.432,0.05,-0.47,0.057,2.604,0.344,6.963455655465058E-6,4.054549096969841E-7,0,444.1417314053676,0,0
HD71722,126.603378,-52.80881,5500.0,50.0,4.36,0.01,0.0,0.1,2.0,0.0,-1.2332495490146481E-6,1.9261218684469935E-6,1,534.9792636168247,0,0
HD71835,127.0506485,-36.722195,5452.3,50.0,4.394,0.056,-0.06,0.045,2.819,0.224,9.821862135801295E-6,2.4168441298497146E-7,0,1361.520296145698,0,0
HD71863,126.4691905,-64.60114,5099.6,70.042,3.008,0.107,0.09,0.066,5.07,0.465,1.1123243613465965E-5,1.3721382925545526E-6,0,128.55,0,0
HD7193,18.0767825,12.278265000000001,6618.3,50.0,4.9,0.01,-0.17,0.1,2.0,0.0,3.099866265669498E-5,1.2602046416840607E-6,1,54.37651147324551,0,0
HD71966,127.1787,-40.27693,5812.1,159.374,4.47,0.174,-0.3,0.112,5.304,0.705,3.305500600501494E-5,2.7442498532593753E-6,0,70.8120105161076,0,0
HD7199,17.69636,-66.18917,5393.3,50.0,4.39,0.065,0.31,0.042,3.337,0.156,1.1259605040172906E-5,3.265951094740242E-7,0,1222.0496376376843,0,0
HD72374,127.28234,-61.87383,5769.4,50.0,4.379,0.069,-0.14,0.049,2.915,0.443,6.661989354452186E-6,4.763455253876053E-7,0,132.92634144517783,0,0
HD72429,128.27375,11.26684,5135.3,50.0,2.384,0.01,-1.17,0.1,2.0,0.0,3.125488626464893E-5,1.5765865136561432E-6,1,97.5,0,0
HD7257,18.140278,-20.45872,8891.2,50.0,3.471,0.01,0.0,0.1,9.7127,0.0,1.471158434130884E-4,4.266256019927507E-6,2,93.25,0,1
HD72579,127.7902945,-54.08847,5467.0,50.0,4.318,0.062,0.2,0.043,3.238,0.155,6.010755977532123E-6,1.8791934334127048E-7,0,586.8058865054952,0,0
HD72650,127.87693100000001,-54.394805,4450.9,70.729,2.32,0.157,0.15,0.045,4.313,0.449,3.759953334560817E-6,4.57410155369421E-7,0,109.275,0,0
HD72659,128.51496500000002,-1.5683950000000002,5979.4,50.0,4.264,0.045,-0.03,0.049,3.737,0.259,8.29299963644549E-6,2.086710233041398E-7,0,459.68749999999994,0,0
HD72660,128.50791500000003,-2.1502850000000002,5050.3,50.0,0.601,0.01,-2.0,0.1,2.0,0.0,7.878574145967237E-4,0.008345242708011598,1,737.8967642641745,0,0
HD72687,128.3141535,-29.95684,5861.9,50.0,4.598,0.053,-0.05,0.053,6.742,0.256,5.624819123698629E-5,1.0301790330597687E-6,0,521.8749999999999,0,0
HD72688,128.24682,-34.63513,5124.4,82.761,3.134,0.129,-0.02,0.075,2.0,0.0,6.373227068796761E-5,6.254494845801838E-6,1,134.9844929365345,0,0
HD7279,18.19477,-25.23668,4533.5,128.23,3.623,0.285,-0.44,0.044,2.47,0.631,5.148936474536002E-5,8.113509326498906E-6,0,104.7450411063151,0,0
HD72834,128.36162,-41.6175,8998.1,50.0,4.881,0.01,0.98,0.1,2.0,0.0,7.329766390711331E-5,8.136988100805654E-6,1,113.65,0,0
HD72892,128.719707,-14.45908,5707.1,50.0,4.344,0.07,0.06,0.045,3.595,0.325,3.4131285024082706E-6,4.0908593131553934E-7,0,166.11767529511886,0,0
HD72928,128.753115,-16.086399999999998,7632.2,50.0,4.899,0.01,0.55,0.1,2.0,0.0,6.874595615373568E-5,4.893905674023267E-6,1,44.86592526628644,0,0
HD72968,128.86979000000002,-7.981809999999999,8981.7,50.0,4.83,0.01,0.48,0.1,2.0,0.0,1.4709097746952197E-4,2.136406994730391E-6,1,1085.4442644604094,0,0
HD73121,128.804039,-39.969955,6088.1,50.0,4.189,0.05,0.0,0.048,4.68,0.27,6.691739152588172E-6,1.48033288903857E-7,0,1240.4747631027149,0,0
HD73256,129.09674,-30.037345,5523.5,50.0,4.51,0.061,0.22,0.043,4.293,0.157,4.035449964040781E-5,1.0291140094540547E-6,0,816.7534368119414,0,0
HD73262,129.414065,5.701734999999999,9441.0,109.554,3.96802,0.0660395,0.0,0.5,2.0,0.0,1.3298847350234793E-4,1.2494640939352007E-5,1,755.831794945145,0,1
HD73267,129.074635,-34.459199999999996,5311.2,50.0,4.306,0.068,0.0,0.043,2.784,0.229,5.975707040769779E-6,1.9457567202700405E-7,0,498.4906256673292,0,0
HD73316,129.522905,9.57438,9785.98,133.628,4.14599,0.0647687,-0.21,0.132,2.0,0.0,7.231920504689209E-5,2.83268810165269E-6,1,522.878571626976,0,0
HD73468,128.179392,-73.35573,5054.9,50.0,2.849,0.078,-0.12,0.043,4.027,0.473,8.48276240322203E-6,1.0776941590613383E-6,0,125.9,0,0
HD73526,129.317817,-41.318690000000004,5676.4,50.0,4.201,0.053,0.2,0.043,3.956,0.245,5.604562332641985E-6,3.200661411451809E-7,0,216.41003038214285,0,0
HD7355,18.466065,5.1399,6294.4,50.0,3.998,0.058,0.31,0.046,5.764,0.3,8.67132665299286E-6,2.208281089211157E-7,0,498.03298365921506,0,0
HD73583,129.688452,-13.25617,4622.2,53.75,4.387,0.117,-0.19,0.045,3.508,0.27,5.267880717922308E-5,3.2480508240621525E-6,0,500.60134568495465,0,0
HD73598,129.954541,19.538339999999998,5035.4,50.0,2.963,0.127,0.18,0.043,4.914,0.474,1.0137222563213927E-5,1.547170020142047E-6,0,154.89174041891323,0,0
HD73665,130.020326,20.004475,5063.5,50.0,2.871,0.104,0.24,0.043,5.042,0.476,7.700411013977922E-6,1.2401364497949743E-6,0,177.23631470440813,0,0
HD73710,130.0859485,19.66608,5003.0,60.902,3.0,0.163,0.23,0.043,5.979,0.358,9.535356739906471E-6,1.5597421042492576E-6,0,184.05989514285832,0,0
HD7382,18.35751,-39.53822,7369.4,50.0,4.817,0.01,-0.75,0.1,2.0,0.0,4.626533755085403E-5,9.565036234821847E-6,1,44.55,0,0
HD73887,129.3334615,-62.853629999999995,4897.8,50.0,2.71,0.072,-0.01,0.043,4.178,0.491,5.55844466047878E-6,3.8308597408432476E-7,0,210.81941719553888,0,0
HD73898,129.930098,-29.559935,5020.0,50.0,2.573,0.066,-0.47,0.045,3.233,0.523,7.860200585660555E-6,9.17671365752067E-7,0,235.6,0,0
HD7399,18.4635525,-20.5137,6426.0,123.578,4.24927,0.0890308,0.0,0.5,2.0,0.0,2.1233322665881983E-6,4.552125304922555E-6,1,527.2277297460348,0,1
HD74000,130.21086,-16.3447,8336.6,50.0,4.846,0.01,-0.11,0.1,2.0,0.0,6.551975791170333E-5,1.0813536014435104E-5,1,713.65304524081,0,0
HD74014,130.3310305,-4.80851,5612.7,50.0,4.383,0.059,0.24,0.043,3.542,0.225,6.5123756194317355E-6,1.3531464513883656E-7,0,765.813896101095,0,0
HD7449,18.62259,-5.04661,6090.4,50.0,4.555,0.041,-0.1,0.051,4.056,0.253,1.0517667331108991E-5,1.7982440701688566E-7,0,1703.1418972913448,0,0
HD74591,131.25512500000002,5.6787600000000005,7785.36,113.357,4.21542,0.0765008,0.0,0.5,2.0,0.0,8.074016362444439E-5,3.372945646454495E-5,1,1355.296865289115,0,1
HD74622,130.589435,-55.77517,4462.8,54.331,2.511,0.128,-0.0,0.044,3.755,0.568,4.043974060205582E-6,3.914232572807936E-7,0,89.40268918401355,0,0
HD74698,130.075833,-71.876035,5809.5,50.0,4.27,0.052,0.01,0.046,3.697,0.254,7.271512058219777E-6,1.7467900591994717E-7,0,542.8721960038383,0,0
HD74873,131.73376,12.10806,8452.0,127.465,4.36396,0.0735988,0.0,0.5,2.0,0.0,1.4339858742759272E-4,1.3658211424706295E-5,1,744.24,0,1
HD74874,131.69324,6.41752,5118.1,50.0,2.983,0.074,-0.16,0.042,5.325,0.435,1.755522780872698E-5,8.960708147404447E-7,0,1994.2091284454373,0,0
HD74885,131.17399,-48.67268,5403.5,50.0,4.536,0.077,-0.13,0.046,3.231,0.299,3.261993716923666E-5,1.0542197386985623E-6,0,57.59384732764429,0,0
HD7495,18.727285000000002,-15.820505,6603.6,90.3,4.318,0.116,-0.25,0.091,5.922,0.735,7.658720549960859E-6,2.710187594269366E-6,0,59.290903602492,0,0
HD74957,131.102503,-57.76973,5906.7,50.0,4.463,0.05,-0.22,0.052,2.98,0.475,6.896225537098437E-6,2.0923210563351493E-7,0,358.2857142857142,0,0
HD750,2.90363,-57.47232,5126.4,50.0,4.474,0.058,-0.3,0.046,2.339,0.257,3.454579335153824E-5,8.718463698520881E-7,0,128.63363997544863,0,0
HD7515,18.590179999999997,-50.25311,5962.3,50.0,4.633,0.055,-0.1,0.05,4.924,0.298,3.9035687033894614E-5,9.560231523306194E-7,0,154.19637352137326,0,0
HD75168,131.495491,-54.96083,5457.8,50.0,3.34,0.086,-0.03,0.054,7.668,0.453,2.670805777439129E-5,6.403595906827367E-7,0,149.4660508514989,0,0
HD75171,131.122975,-65.82418,7651.34,109.321,4.16086,0.0751527,0.0,0.5,2.0,0.0,6.611639344399127E-5,3.4558492854154274E-5,1,572.4038792670783,0,1
HD75288,131.991395,-35.727475,5713.6,50.0,4.33,0.092,0.03,0.046,3.279,0.266,7.475638118119729E-6,1.0413360363206294E-6,0,53.810826048296256,0,0
HD75289,131.91992,-41.73722,6168.7,50.0,4.4,0.058,0.22,0.047,5.731,0.277,6.937911059545495E-6,1.3432960411066714E-7,0,833.6687169630736,0,0
HD75302,132.3012335,3.484445,5687.4,50.0,4.431,0.05,0.02,0.045,3.736,0.221,2.476431526196697E-5,5.050165692025272E-7,0,914.7906030086561,0,0
HD75328,130.08198,-79.67131,6061.2,50.0,4.478,0.057,-0.26,0.054,2.765,0.628,1.0265835052929732E-5,4.2761292042562517E-7,0,135.84607805555862,0,0
HD75393,132.311327,-15.56404,6140.5,50.0,4.895,0.01,-1.06,0.1,2.0,0.0,4.93250283453895E-5,3.632651650431145E-6,1,80.55,0,0
HD75413,132.20695,-32.47287,5730.1,50.0,4.33,0.057,0.21,0.043,3.665,0.243,4.612249311436798E-6,3.4932182157821497E-7,0,181.97717201990923,0,0
HD75469,132.689241,18.83204,5500.0,50.0,4.36,0.01,0.0,0.1,2.0,0.0,8.7794685777562E-5,0.0065195914753214375,1,572.6268565178859,0,0
HD75530,132.58846,-5.53674,5257.6,50.0,4.391,0.058,-0.62,0.051,1.564,0.207,6.536574396484946E-6,1.7977787129169291E-7,0,427.80638211336105,0,0
HD75605,132.469384,-32.78123,5201.2,50.0,3.121,0.066,-0.06,0.042,3.983,0.399,8.280877708032407E-6,3.720280788676808E-7,0,165.7104741710674,0,0
HD75623,132.69279,-8.08029,6355.1,50.0,4.476,0.092,-0.04,0.052,5.282,0.34,8.899909970418177E-6,9.837878863932737E-7,0,94.15,0,0
HD75732,133.145373,28.32663,5320.1,57.372,4.24,0.13,0.36,0.042,3.23,0.308,6.94103683068595E-6,2.1979863151060113E-7,0,975.4937531982126,0,0
HD75745,132.40207500000002,-52.476375,5843.1,50.0,4.063,0.068,-0.9,0.066,1.719,0.826,2.514586711524015E-6,9.059582362555156E-7,0,245.10000000000002,0,0
HD75747,130.779504,-79.06662,7444.0,134.697,3.65377,0.0816472,0.0,0.5,2.0,0.0,6.294039266160365E-5,3.4883781201210204E-5,1,52.3,0,1
HD75881,133.0851575,-12.808245,6205.5,50.0,4.206,0.06,-0.01,0.052,6.881,0.402,6.250875537936207E-6,4.031756895813558E-7,0,329.90242509465327,0,0
HD76188,132.863058,-61.36428,6004.7,50.0,4.002,0.054,-0.54,0.058,2.868,0.399,4.3868518285941526E-6,1.037328746397053E-6,0,909.757149629953,0,0
HD76354,133.741944,-18.8111,5150.7,50.0,3.766,0.07,-0.2,0.044,2.815,0.256,6.711906094753897E-6,4.116055414181334E-7,0,123.8,0,0
HD76440,133.51447,-51.58487,5794.3,50.0,4.462,0.06,-0.05,0.047,2.992,0.223,1.2091128497439069E-5,5.069904776160761E-7,0,104.29929632689624,0,0
HD76582,134.395318,15.57754,7852.0,118.404,4.24709,0.0761165,0.0,0.5,2.0,0.0,9.061433072663779E-5,3.448297408497235E-5,1,359.65,0,1
HD7661,19.101437,-12.096309999999999,5431.9,50.0,4.508,0.054,-0.02,0.045,4.541,0.148,5.051812329276637E-5,1.386512091872288E-6,0,560.6876405361543,0,0
HD76632,134.366525,4.430595,5432.7,50.0,4.222,0.08,-0.02,0.045,2.597,0.241,9.31622902570407E-6,7.42013042735041E-7,0,55.9321463918559,0,0
HD76700,133.4767255,-66.80169000000001,5676.5,50.0,4.236,0.062,0.33,0.042,3.958,0.241,5.955658297502728E-6,1.6961827504314833E-7,0,921.6332190997921,0,0
HD7672,19.151653,-2.499675,4497.9,50.0,0.504,0.01,0.0,0.1,2.0,0.0,4.401265595373606E-6,5.690257527144261E-7,1,340.65636094163864,0,1
HD76766,134.726592,25.92564,6424.5,50.0,4.554,0.086,0.04,0.062,7.682,0.251,4.993800727347504E-6,1.1657028457359854E-6,0,96.45,0,0
HD76849,134.5945835,-14.376069999999999,5161.1,52.036,4.205,0.122,0.0,0.043,2.854,0.285,7.238930820324185E-6,2.6241943616166657E-7,0,306.5090180157837,0,0
HD76859,134.37228,-39.77845,7083.4,50.0,4.899,0.01,0.13,0.1,2.0,0.0,1.8668476404891063E-5,2.478569790451994E-6,1,42.5,0,0
HD770,2.984738,-42.172235,4844.2,50.0,2.576,0.087,-0.11,0.042,4.22,0.529,4.947388551162396E-6,3.097565778814859E-7,0,264.2873554485723,0,0
HD77058,134.737885,-34.007155,5117.1,66.939,4.158,0.066,-0.0,0.085,2.0,0.0,2.3645700375379547E-5,8.446451352793185E-7,1,118.58541225631424,0,0
HD77087,134.819613,-28.8053,4964.0,50.0,2.807,0.08,-0.01,0.042,4.297,0.474,6.057739820005174E-6,6.427059287141628E-7,0,172.67306949426546,0,0
HD77110,134.825644,-35.310024999999996,5686.3,50.0,4.394,0.051,-0.59,0.056,2.073,0.274,5.9996921496149E-6,2.1906648769590078E-7,0,1036.9029390750609,0,0
HD77191,135.34144,10.73067,8992.5,50.0,4.356,0.01,0.0,0.1,2.0,0.0,1.9243897432904417E-4,9.359682485804307E-6,1,136.775,0,1
HD77278,135.44691,6.496639999999999,5324.0,50.0,4.284,0.096,0.05,0.043,2.787,0.177,1.4357805854726467E-5,4.5261009420434066E-7,0,259.27848927359946,0,0
HD77314,135.49367,2.66985,9253.0,372.571,3.69454,0.0965861,0.0,0.5,2.0,0.0,7.905530565981557E-5,6.89001458345943E-5,1,128.1,0,1
HD77338,135.3018005,-25.52912,5353.7,50.0,4.299,0.068,0.28,0.042,3.176,0.22,8.977630666164112E-6,2.511361935664669E-7,0,878.1560192052749,0,0
HD77447,135.598247,-2.36417,8997.8,50.0,4.87,0.01,0.86,0.1,2.0,0.0,1.16649643183099E-4,5.986137891081396E-6,1,70.85,0,0
HD77462,135.45284,-26.5625,6404.7,50.0,4.369,0.073,-0.27,0.058,4.526,0.811,4.617373912549576E-6,1.184731016900226E-6,0,389.14561687929057,0,0
HD77748,135.94677,-19.82431,6179.7,50.0,4.898,0.01,-0.5,0.1,2.0,0.0,4.036319280652092E-5,1.4446934384643795E-6,1,41.95,0,0
HD77825,136.0846395,-15.91348,4870.4,50.0,4.423,0.1,-0.08,0.044,4.635,0.234,6.836246379916042E-5,3.3128275813054094E-6,0,206.0429121971117,0,0
HD78004,136.041989,-47.098285000000004,4736.1,62.627,2.553,0.163,0.21,0.045,5.212,0.418,5.438678762134923E-6,5.283683989334403E-7,0,545.1951794999659,0,0
HD78050,136.68161,20.50975,5116.3,50.0,2.499,0.103,-0.9,0.051,3.283,0.569,-6.02645944034674E-6,1.9885748859117824E-6,0,175.95,0,0
HD78130,136.4857365,-21.53535,5840.4,50.0,4.507,0.045,0.11,0.045,3.748,0.235,3.1322688145049796E-5,5.260753436419291E-7,0,180.0374960945636,0,0
HD78286,136.541569,-37.15449,5841.0,50.0,4.305,0.054,0.2,0.044,4.052,0.246,6.3032381456143876E-6,1.6132472611108557E-7,0,535.0910670156998,0,0
HD78429,136.6621525,-43.491865000000004,5790.1,50.0,4.275,0.06,0.05,0.045,3.72,0.241,1.0129841523433623E-5,1.8446222069497172E-7,0,2123.817087327037,0,0
HD78534,137.2932045,10.819424999999999,5782.1,50.0,4.361,0.048,-0.01,0.046,3.675,0.232,6.715066920602243E-6,1.732487798581375E-7,0,464.2332795184981,0,0
HD78538,137.19473,-5.11665,5792.2,50.0,4.491,0.055,-0.03,0.046,4.043,0.236,2.8338299593015535E-5,5.198264294626699E-7,0,305.03333333333336,0,0
HD78558,137.10575,-15.14564,5760.3,50.0,4.377,0.047,-0.48,0.054,2.315,0.238,6.8086686069710695E-6,1.8153921588465366E-7,0,1118.7495305026948,0,0
HD78632,136.534943,-64.500275,4310.1,73.097,1.95,0.16,-0.08,0.045,4.393,0.509,3.217971290803297E-6,4.217218355291042E-7,0,99.15,0,0
HD78647,137.00171799999998,-43.43309,4068.7,152.458,1.591,0.287,-0.06,0.08,2.0,0.0,4.0763034639674054E-6,9.964273501796614E-7,1,355.78838513925666,0,0
HD78660,137.472488,14.45553,5752.4,50.0,4.442,0.046,-0.03,0.046,2.845,0.237,7.908237018148343E-6,1.6386701984252965E-7,0,617.9105263107606,0,0
HD78668,137.29796,-12.36082,5126.1,50.0,2.979,0.088,0.01,0.043,6.059,0.442,2.3271561327383847E-5,1.4313205515620274E-6,0,147.6,0,0
HD78883,137.0255105,-58.130255000000005,5252.2,91.356,3.494,0.125,-0.29,0.076,2.0,0.0,2.5534223617967916E-5,1.2850842547206798E-6,1,87.22500000000001,0,0
